hotelname,title,desc,reviewRatings,reviewDate,hotelClass,hotelRank,polarity,subjectivity,Normalized_Polarity,Normalized_Subjectivity,Category,Normalized_Polarity_POS_NEG
Swissotel The Stamford Singapore,"Great location, Excellent Property","Great location, overlooking the Marina Bay. Fine property with access to the Raffles Mall. Great large modern rooms with excellent facilities, good wifi. Excellent standards of service all across. The public areas like the reception can be a bit busy. Nevertheless, this is first rate property and stay experience.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.49826839826839825,0.548051948051948,74.91341991341992,54.8051948051948,Amenities,49.82683982683982
Swissotel The Stamford Singapore,"Well located, good service","A very good service provided by the hotel. The front office desk named Cornelius was very helpful and attentive to our family needs. The green and clean program which gave a $20 voucher per day for clean the room by ourself is truly good. It’s a good deal. Very good located. Next to MRT Station, makes easier to go around.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.43533333333333335,0.5660000000000001,71.76666666666667,56.60000000000001,Value,43.53333333333333
Swissotel The Stamford Singapore,Great services! Still have room for improvement.,I visited Singapore for 5 nights and I choose Swissotel Stamford for the whole stay. It was a business trip and also my mother in law birthday trip. Overall experience was great! Cheers to Mr. Zai on Executive Lounge that give me the best experience on evening cocktail for the whole stay. Mr. Zai and team was very helpful and kind to all guest. The only thing I’m a bit upset when I was trying to reserve Mikuni Japanese restaurant that is also part of Swissote for 7th June 2022. I asked front office to help me reserve Mikuni restaurant since 4th June and try to reconfirm on 6th June but unfortunately when I checked on 7th June morning there still no reservation with my name on Mikuni. Luckily theres still table for me to book for dinner on 7th June. I hope the front office can,4 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.2757575757575758,0.5348484848484848,63.787878787878796,53.48484848484848,Amenities,27.57575757575758
Swissotel The Stamford Singapore,Friendliest staff of any hotel we’ve visited,"We’ve just finished wonderful stay at Swissotel The Stamford to celebrate Bachelorette Party for my friend. It certainly lives up 5 star rating and everything about the property was impeccable and we enjoyed the view, the room was spotlessly clean and comfortable. The hotel location is perfect, surrounded by amazing restaurants and in a central position for easy of access to everywhere via the MRT station. The biggest praise we had, was just how friendly the hotel staff Mr. Hanafi is, he even gave us complimentary cake to celebrate my friend bachelorette party. Definitely will come back to this hotel again.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.42423469387755103,0.6431972789115646,71.21173469387755,64.31972789115646,General,42.423469387755105
Swissotel The Stamford Singapore,"Good Stay, Well Renovated Room","Did a 3D2N staycation over the last weekend. The room was nice, well renovated, although I feel that the lack of cupboard space may be an issue to long stayers. However, the rest of the room was nice, with nice touches to the toilet and the writing desk area.",4 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.2861111111111111,0.5777777777777778,64.30555555555554,57.777777777777786,Value,28.61111111111111
Swissotel The Stamford Singapore,Great Staycation,"Very nice staycation, great view of the outside surroundings, very comfortable room. Hotel staff are very friendly and ready to help. Shopping, restaurants, supermarkets are all within walking distance.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.4645833333333334,0.6583333333333333,73.22916666666667,65.83333333333333,General,46.45833333333334
Swissotel The Stamford Singapore,Great staycation and customer service,"Stayed at SWISS HARBOUR KING PLUS connecting rooms with my family. We are mesmerised with a great view overlooking the CBD area. In the morning, able to see the sunrise. While at night time, there’s marina light show and beautiful night view of the city. Customer Service is at its best, we are greeted and assisted immediately during our arrival. Celebrated my birthday with the help of the concierge. Our whole stay was fuss free and so relaxing. The rooms are cozy with comfortable bed. I find the rooms child friendly as well. Overall, a great place to stay! Definitely coming back again to Swissotel! Thank u for your service!",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.4050000000000001,0.575,70.25,57.49999999999999,Amenities,40.50000000000001
Swissotel The Stamford Singapore,Check-in hassle and lack of complimentary parking a big turn-off,"1. Hotel is embarking on online check-in system which is fine. But the irony is, while they are pushing for digitalization, they don't accept my digital document! I show them my IC via SingPass and was told it cannot be accepted. The staff just tell me I cannot check-in. So I should head home? Thankfully, another staff came along and offer to do a manual check-in. Long story short, the management have to make up their mind, you want to go digital or not? 2. I read in the review that complimentary parking is provided after feedback from guests. However, upon check-out, I was told they don't provide complimentary parking. And my 2 nights of parking in the hotel comes up to more than $70! Very bad taste! If you are not going to provide complimentary parking, please tell your",1 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.08916666666666669,0.4066666666666666,54.45833333333333,40.666666666666664,Services,8.916666666666668
Swissotel The Stamford Singapore,Fun staycay with family,Room is spacious and everyone have adequate space. Rollaway bed is a plus for elder boy. Pool is fun for kids to enjoy the noon away. Free welcome drinks could have told us on the spot instead thru email. Overall is a good stay.,4 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.41904761904761906,0.4761904761904762,70.95238095238095,47.61904761904762,Amenities,41.904761904761905
Swissotel The Stamford Singapore,Cosy with breathtaking view,Enjoyed my stay at this hotel. Great view from my room as well Staff weee courteous and helpful My balcony faced the beautiful Marina Bay and Padang Room was cosy and clean with king sized bed. Wifi given and also nice cable selection Bathtub with hot running water. Toilet had no bidet sadly Sofa with small business table and other necessary room essentials. Iron and board. Safe. Coffee machine Price worth the view.,5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.2755952380952381,0.6696428571428571,63.77976190476191,66.96428571428571,Amenities,27.55952380952381
Swissotel The Stamford Singapore,Worst Check-in Experience,First time here and it will be my last. They have installed self check-in machines which did not work. They have numerous agents going around trying to help people and it still does not work. Waited 30 minutes before they fixed my issue. Then i was given a complimentary drink coupon for the inconvenience..but cannot be used for wine and spirits..so basically beer and soft drinks. Very cheap gesture. I did not use the coupon. And while waiting for the elevator to go to my room a hotel staff barged into the elevator when it arrived instead of letting the guest in first. I made a comment to her but she was texting on her phone. Get you act together.,2 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.19,0.3991666666666666,59.5,39.916666666666664,Services,19.0
Swissotel The Stamford Singapore,Excellent Stay and wonderful location,Excellent location with great view of the habour. I love chilling at the balcony to immerse in the day and night views. The facilities in the room is good and just recently renovated. Check in and check out was really fast. Request for additional amenities was also attended to quickly (items were sent to my room in less than 20 min) unlike some other hotels where I needed to wait for at least 45 min. The shopping and transportation is all within reach. Able to walk to many malls from the hotel using the covered walkways. You could even take a slow stroll to Esplanade or Marina Bays Sands. You could also explore many attractions like by foot and also experience many vintage coffeeshop behind Raffles hotel if you do not want to eat in the basement food area. Thoroughly enjoyed,5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.23564814814814816,0.5537037037037036,61.78240740740741,55.37037037037036,Amenities,23.564814814814817
Swissotel The Stamford Singapore,Perfect hotel stay,"Check-in was done quickly and I was assigned a room fulfilling all my booking criteria. Bedding was exceptionnal with mattress and soft bed linens of the utmost comfort. Shower water pressure was very good and no annoying noise came from A/C, pipes or other surrounding rooms. Housekeeping was done discretely and efficiently. Amount charged at check out was accurate and ALL ACCOR loyalty points forwarded to my account very quickly. All the staff I interacted with were well educated with good manners and customer satisfaction oriented. Hotel location is ideal in the very center of the city with a SMRT train station -City Hall- linking the Swissotel Stamford to the airport in 30 minutes with one same level platform change. However, there is little space available in the",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.31801282051282054,0.5341025641025642,65.90064102564102,53.410256410256416,Services,31.801282051282055
Swissotel The Stamford Singapore,Great location,"The hotel is centrally located right in the city centre and is easy to navigate around. There is a kids pool on the 8th floor which is great for kids, however the pool only gets the sun from the late morning onwards so it can be a little chilly. The spa facilities in the hotel is also nice to have, however some maintenance is required. the facility is pretty old (think vintage wooden lockers) and unfortunately there was dead cockroaches found floating in the heated pool + cold pool in the Men's spa. Imagine the horror! The hotel could also improve its check-in processes as its currently quite haphazard and there was difficulty finding staff to handle the check in. Free parking coupons for hotel guests would be welcome, too.",3 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.02797619047619048,0.6773182957393485,51.39880952380952,67.73182957393486,Amenities,2.797619047619048
Swissotel The Stamford Singapore,Good stay & service by swissotel,"Got my room upgraded to harbour view, get the access to lounge & tried their cocktail hour buffet. Easy check-in & check-out Well located in raffless city, next to mcd & mrt station and connect to the mall Definetly will stay at this hotel again in my next visit",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.14444444444444446,0.2777777777777778,57.22222222222222,27.77777777777778,Amenities,14.444444444444446
Swissotel The Stamford Singapore,Great stay,"Love the stay here. Rooms were great & comfortable, location was strategic, walking distance to MRT, all the staffs were friendly , helpful & pleasant. The hotel attempts to go eco friendly is also good, without causing discomfort for guests.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.5547619047619048,0.6738095238095239,77.73809523809524,67.38095238095238,General,55.47619047619048
Swissotel The Stamford Singapore,A mix of city life and history learning journey.,"I arrived at 3.15 p.m. on Sunday. Check-in was fast. Had a small issue initially but was quickly resolved. Thank you, Fateha. Room and toilet were very clean with complete amenities. My room had a partial view of the city and harbour. Near to historical colonial buildings, National Gallery and Singapore River. Check-out was a breeze too. Enjoyed the stay.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.1206060606060606,0.38272727272727275,56.03030303030303,38.27272727272727,Services,12.06060606060606
Swissotel The Stamford Singapore,Birthday Staycation,"Checked in on 09 June for a night and the view overlooking Esplanade/MBS was spectaculous. Ivan was a star - taking great care of my stay and ensuring all my needs were well taken care of. Check-in by him was seamless as well. Another icing on the cake would be the late check-out provided courtesy of Ivan. Great stay, excellent service!",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.4800000000000001,0.64,74.0,64.0,Amenities,48.00000000000001
Swissotel The Stamford Singapore,Great to be home!,"Fantastic Service.....Warm personalities.....and Great Attitute Staff and Service Ambassadors......From the Doorman ....Front Desk Ambassadors....Meticulous Housekeepers and Club Floor Butlers and Smiling Chefs Pls congratulate these Ambassadors for me: Miss Eddy Tan,Ron Sanson, RonSeah, ZhiQi, Hui Shie, Angelia, Rhea, Cedric, Zai, Juninee and Zafir....plus Bfast Chef Dinesh! They really made me feel recognised, important and loved with their warm tender love and care throughout my Staycation!",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.5607142857142857,0.6928571428571427,78.03571428571429,69.28571428571428,Services,56.07142857142857
Swissotel The Stamford Singapore,Family stay,"Great location, room and staff. Loved the view from our Harbour view room. There was a cake in our room for my son’s birthday when we arrived home at the end of the day- which was lovely. Easy access to shops and MRT. Great for families. We will be back.",5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.5388888888888889,0.6472222222222223,76.94444444444444,64.72222222222223,Amenities,53.888888888888886
Swissotel The Stamford Singapore,A wonderful stay in the Swissotel The Stamford in Singapore,A wonderful stay in a great hotel The Swissotel The Stamford with a team led by Ms Eddy Tan. From day one to my 10th night was perfect. Ms Eddy Tan made sure that I had comfortable & happy stay. All my friends & relatives were impressed with the services i received,5 out of 5,June 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.7857142857142857,0.9198412698412699,89.28571428571428,91.98412698412699,General,78.57142857142857
Swissotel The Stamford Singapore,"Best Views in Singapore , Excellent Hotel","All hotel journeys begin with checkin . The experiance at Checkin was so good that everything from there went smoothly. Must compliment Ms Fatima for helping us check in effortlessly and providing 2 excellent rooms with great views. The hotel was very clean , The views of Gardens by the bay and the entire bay area were amazing. Breakfast options were splendid at both the locations. The location of the hotel itsel is suberb with access to a shopping mall and other restaurents directly connected. In walking distance one can cover most of the main tourist attractions.",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.4543055555555556,0.6577777777777778,72.71527777777777,65.77777777777779,Amenities,45.43055555555556
Swissotel The Stamford Singapore,Good hotel in the heart of Singapore!,"I stayed in the Swissotel, Singapore, for business. It's a nice hotel in a buzzy part of town! But I've stayed in better hotels in Singapore. The service could have been better, but it was fine for a couple of nights.",4 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.5416666666666666,0.625,77.08333333333333,62.5,Services,54.166666666666664
Swissotel The Stamford Singapore,Super Hotel with stunning views,"We stayed July 2022, and had 2 adjoining rooms on floor 60. We also had the most stunning views over the harbour, and Marina Bay Sands Hotel. Everything from check in onwards was exceptional. The rooms were huge and contained everything you could want. Huge beds, lots of seating options, and a huge bathroom. We had bottled water and a plate of fruit too. We had breakfast which was very varied in options. The speed of the lifts were amazing. I would highly recommend anyone staying here. We found it was very well placed near Raffles City Shopping Mall. I would love to come back here it was amazing!! The staff were super friendly and efficient.",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.39203124999999994,0.6441666666666667,69.6015625,64.41666666666667,General,39.20312499999999
Swissotel The Stamford Singapore,Back to my 2nd home,It's back to my 2nd home after nearly 3 years Therefore it's a great experience and all was supported by the fantastic staff of the hotel Only can recommend this place to any traveler's as it is a great experience to stay here Thank you so much to all of the staff,5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.28750000000000003,0.5,64.375,50.0,General,28.750000000000004
Swissotel The Stamford Singapore,Fantastic Stay,Love this property. Room is big and the view was excellent. Love the balcony and the good quality amenities. Had the dinner buffet at Asian Market Cafe and the food was awesome. Service was top notch and the variety was good. Staff were always checking and replenishing the food and prompt in clearing the tables.,5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.5444444444444445,0.5555555555555556,77.22222222222223,55.55555555555556,Amenities,54.44444444444445
Swissotel The Stamford Singapore,Good experience and will return to stay,"It has been a pleasure to Swissôtel The Stamford. No hassle check in, top customer service and spacious room. It ticks all boxes. Good location and easy access to MRT station. We will stay again. Great view from the hotel room.",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.6083333333333334,0.6708333333333334,80.41666666666667,67.08333333333334,General,60.83333333333334
Swissotel The Stamford Singapore,Amazing,"Centrally Located, the Rooms have a excellent view (harbour View located on higher floor), Walking distance to most of the attractions. Excellent spread of breakfast, express check -in and check - out literally like less than 5mins. Raffles city mall below the hotel, MRT next to the hotel.",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.36904761904761907,0.47380952380952385,68.45238095238095,47.38095238095239,Location,36.904761904761905
Swissotel The Stamford Singapore,Executive lounge - Cedric fantastic service!,"Cedric provided fantastic service! He was very attentive and knows how to pour a beer, even better than us ignorant Australians! I would certainly recommend a visit to the executive lounge and ask for Cedric to pour your beer! 6 stars out of 5!",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.49495535714285716,0.7428571428571429,74.74776785714286,74.28571428571429,Services,49.495535714285715
Swissotel The Stamford Singapore,Mrs,"We lived in 66 level with club breakfast. Very good location, clean rooms, brilliant staff. I would like to say big thank you to Panir Khalid for help us to find our lost item. We will come back again.",5 out of 5,July 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.43533333333333335,0.5160000000000001,71.76666666666667,51.600000000000016,Services,43.53333333333333
Swissotel The Stamford Singapore,"Average stay, disorganised service, broken rooms and shower flooding","All in all, a just above average stay at Swissotel. All seemingly nice on the surface but when it comes to details, it was lacking in standard. Check-in during peak time was chaotic, some staff seemingly disinterested in helping, shower bathroom flooding the floor due to a poor bathtub design, broken and loose towel racks, closet doors not working well, and iron broken. All in all, just a collection of minor things that collectively take away from what could have been a wonderful stay at a 'Premium' hotel range within the Accor brands.",2 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,-0.0001748251748251742,0.43129370629370634,49.99125874125874,43.129370629370634,Services,0.01748251748251742
Swissotel The Stamford Singapore,"Comfortable Suite, Poor service and none-recognition of Diamond Accor Status","We checked into the Crest King Suite at Swissotel the Stamford. The spacious Crest King Suite is the second highest tiered suite (just one tier below the Presidential Suite), having a total floor area of 87 m². The Crest King Suite uses a wooden and earthy tone in its décor, which brings a sense of calmness and a cosy feel. The furniture in the suite is placed near the walls, maximising the usable space for its guests. Our suite sits on one of the hotel’s top floors, giving us sweeping views of downtown Singapore. I like the inclusion of a Powder Room next to the main entrance to the suite. The elongated Powder Room is stylishly fitted with a toilet and a standalone sink. Decked in light brown marble tiles and dark brown fittings, the theme in the Powder Room is consistent",3 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.14444444444444446,0.36111111111111116,57.22222222222222,36.111111111111114,Value,14.444444444444446
Swissotel The Stamford Singapore,Awesome staycay!,It was amazing experience - we actually booked for my aunt birthday celebration and again the team exceeded our expectation. Special mention to Ms Eddy Tan - she went above and beyond her duties. She was very thoughtful coz she had asked if I need to book a body massage at Willow Spa. So my family and I had a wonderful time and we will booked again in future! Hats-off to Ms Eddy and team!,5 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.3538775510204082,0.4923469387755102,67.6938775510204,49.234693877551024,Services,35.38775510204082
Swissotel The Stamford Singapore,Very pleasant stay in a room with a great view,"Newly renovated room was very nice . Minor design issues in bathroom - not very practical. Room was spacious , clean and bright. Excellent view. Ask for upgrade to higher floor room facing the Padang. Carpets were clean, no smell. Lobby was spacious and not crowded. Staff were very helpful too.",4 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.364969696969697,0.5954545454545455,68.24848484848485,59.54545454545455,Cleaniness,36.4969696969697
Swissotel The Stamford Singapore,Great stay and lovely helpful staff but really hard beds. Ask for a mattress topper!,"I have stayed at this hotel several times since it was the Westin Stamford and now the Swissotel but it’s been a while since I’ve stayed here since before the pandemic. I do love this hotel and it’s facilities and amenities. The newly renovated rooms are fantastic. I have to say again the beds though are the hardest I’ve ever slept on. It was like being on a wooden bench. I have stayed at hundreds of hotels and over 20 hotels since the pandemic. My parents checked out after one night however after advising Chelsea at reception of the situation, she assisted me with organising a mattress topper for my room. I feel that with the hard mattress in the room, a mattress topper should be a standard. I know not everyone likes a plush mattress however at the least it should be a medium.",5 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,0.055587121212121206,0.3620265151515151,52.77935606060606,36.202651515151516,General,5.55871212121212
Swissotel The Stamford Singapore,Not happy,"Two things: 1. The hotel staff refused to place a second baby cot in the room for our second child so that she had to sleep in our bed resulting in two terrible nights where my wife and I had no sleep at all. Multiple requests where waived with the excuse that it's not safe and secure. The room was big enough for a second baby cot without causing a safety issue, the table for example could be replaced and so many other alternatives were available. I am deeply disappointed by the attitude of the staff and unwillingness to come up with an alternative as they could clearly see and conclude that it was unpleasant for us. 2. As we travel with a baby who gets fed by using a bottle with milk we asked the staff to clean the bottle so that we could use it again and so that we did not",2 out of 5,August 2022,5.0 of 5 stars,#62 of 372 hotels in Singapore,-0.0622549019607843,0.4004901960784314,46.88725490196079,40.04901960784314,Services,6.22549019607843
