hotelname,title,desc,reviewRatings,reviewDate,hotelClass,hotelRank,polarity,subjectivity,Normalized_Polarity,Normalized_Subjectivity,Category,Normalized_Polarity_POS_NEG
Grand Copthorne Waterfront,A thank you to the courteous front office staff,"my visit to this hotel has always been an amazing. I have used this property quite a few times. The food and ambiance is amazing. But the best part of this hotel is the staff. Very friendly. I would like to take this opportunity to highlight one name Ms.Lynn Kim (front office staff) . She is so helpful. And she has this bright smile always giving a positive vibes to the guest. GWC, you staff like her makes the hotel stand tall . Thank you Lynn.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.46434659090909086,0.5369318181818181,73.21732954545455,53.69318181818181,Services,46.434659090909086
Grand Copthorne Waterfront,Great Hospitality and Location,"I have been staying in this hotel for a few times. There are several things that I particularly like in this hotel. First, courteous services: hotel staff are not only providing great services, they are also so friendly and proactively approach guests. Particularly, I would like to thank Mary Jeow. I feel being an honor guest and well treated every time. Second, great location: this hotel is situated on the bank of Singapore river. There are tons of restaurants in the easy walking distance. I have no trouble at all to find different foods during my long business staying. Three, spectacular view: many rooms of this hotel provide excellent view of Singapore river and Marina bay in distance. Hotel staff always accommodated my request for those rooms and I thoroughly enjoyed it with",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.31798245614035087,0.5385964912280702,65.89912280701753,53.85964912280702,Services,31.798245614035086
Grand Copthorne Waterfront,John,"Excellent experience. On arrival an upgrade was suggested which we took and it was well worthwhile - upgraded room on one of the top floors with wonderful views; use of the executive club which provided breakfast afternoon tea and evening drinks and nibbles. Staff are lovely and helpful - thanks to Yani, Steven, Jacob and Ying. Would definitely stay there again.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.5285714285714286,0.6357142857142858,76.42857142857142,63.57142857142858,Services,52.85714285714286
Grand Copthorne Waterfront,Excellent Hotel,"Booked into this hotel by Norwegian Cruise Line for one night before we left on our cruise. The location is lovely, right by the river bank. Room was really nice. In the evening we went to one of the many restaurants just across the river. Breakfast was fantastic.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.32653061224489793,0.5265306122448979,66.3265306122449,52.6530612244898,Location,32.6530612244898
Grand Copthorne Waterfront,Book here first,Would not hesitate in recommending this hotel. The staff are professional and cannot do enough to make your stay pleasurable. Thanks also to Yani. Steven. Jacob and Ying on the exec lounge. We will be back.,5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.07500000000000001,0.2,53.75,20.0,General,7.500000000000001
Grand Copthorne Waterfront,Wonderful stay,"Had a wonderful stay here! Friendly and helpful staff, Afiq made everything smooth for us during our check in. I would definitely come back here again knowing that the staff are very nice and willing to go the extra mile. Thank you for the great service provided! Cheers!",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.42277777777777775,0.5666666666666667,71.13888888888889,56.666666666666664,Services,42.27777777777778
Grand Copthorne Waterfront,Wow! Proactive concierge,Concierge Gaylen is proactive in understanding guest's expectations and needs. His many years of experience in the hotel industry has helped him greatly and the way he demonstrated the people and soft skills are exemplary to his peers. Good job,5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.525,0.55,76.25,55.00000000000001,Services,52.5
Grand Copthorne Waterfront,Absolute dream !! Best hotel in 25 years !!!,"First of all: We had our 25th wedding anniversary on the day of arrival! Everything started at the reception: arrived at the hotel at 09:30, not only that our room was ready, we also got an upgrade from the Club twin to the Club Deluxe room on the 23rd floor with a fantastic city view! Mary and Ted did their best, in the afternoon there was still a whole package of congratulations in the room! The club lounge is simply a dream, you not only get excellent breakfast there away from the hustle and bustle on the ground floor, but in the afternoon cake and coffee (really good !!) and in the evening cocktails and hors d'oeuvres! And all inclusive !! Also for a city hotel a really nice pool and a well-equipped fitness center! All in all, we loved it, thanks to the whole hotel team, an",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.40234375,0.6119047619047618,70.1171875,61.19047619047618,Services,40.234375
Grand Copthorne Waterfront,"Great Location, Excellent Service","We stayed at Grand Copthorne Waterfront after a Southeast Asia cruise. Loved it! The hotel is very conveniently located near numerous restaurants and bars that are within easy walking distance or a short cab ride away. In 2021, a new MRT station will open right next door that will make the hotel even more convenient. But, what really makes this hotel special is the attentive and friendly service. I would highly recommend the Executive Club level rooms with the excellent service from Shirley Chng and her exceptional team of Nash, Yani, Jacob, and Yingwei. Thank you all for making our visit so enjoyable!",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.340711038961039,0.5717510822510822,67.03555194805195,57.17510822510822,Location,34.0711038961039
Grand Copthorne Waterfront,Omelette Robot Sabotage!,"My family stayed here for 2 nights to see the city and get over our jet leg before starting on a cruise and I have only positive things to say. The rooms were clean and comfy and the staff helpful and friendly throughout our stay. Pleased to say that the hotel responded very swiftly to a couple of queries I sent via email before our stay too. Very professional. We were easily able to catch buses / taxis to get to various attractions in the city. The best thing about this hotel is the breakfast. Everything was delicious, there was a good range, and the omelette robot really caught the attention of everyone around (including the chef making omelettes manually who we joked may not have been such a fan...).",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.3465959595959596,0.5333636363636364,67.32979797979797,53.336363636363636,Services,34.65959595959596
Grand Copthorne Waterfront,Letter of appreciation,"We would like to highly commend the following staff for their excellent customer service during our stay on 10/1/2020. 1. Mr Tan serving at the egg counter during our morning buffet breakfast at the food capital.2. Miss Huogi from house keeping. 3. Miss Shiho from front desk counter. We had a very pleasant stay. Best regards, Mr and Mrs LH Lim",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.6226666666666667,0.5879999999999999,81.13333333333334,58.79999999999998,Services,62.26666666666667
Grand Copthorne Waterfront,Club class room,"We stayed in a club room at this hotel at the end of our cruise before flying back to the UK. Lovely hotel. The 'club' experience was really great. We were served complimentary afternoon tea each day and canopies and drinks every evening,in the Club Lounge. We were given a complimentary upgrade when we arrived, and the view from our room at night was breathtaking. We were also given complimentary laundry of 2 items a day, and the fridge was stocked with complimentary soft drinks! On check out which was done painlessly at the club lounge we were then given access to another lounge area with showers where if we wanted to freshen up before a late flight, we could. Service was generally very good, but we really must mention Nash who ran the club area. She was amazing, welcoming,",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.3873076923076923,0.5638461538461539,69.36538461538461,56.38461538461539,Services,38.730769230769226
Grand Copthorne Waterfront,Pleasant stay!,"We stayed at the club room for 3 nights and really loved our stay. The benefits were worth paying that little extra. The hotel is pretty central with a lot of restaurants nearby. Since our flight was late in the evening, they were kind enough to provide us with late checkout. Thank you Steven, Yani, Jacob and Nash for making our stay extra pleasant.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.14965277777777775,0.5347222222222222,57.48263888888889,53.47222222222222,Services,14.965277777777775
Grand Copthorne Waterfront,AMAZING HOTEL,"5th Jan - 20 Jan 2020 This was our 3rd visit in the past 2 years. On the 2 previous occasions we were in transit to other locations. We however felt that the Hotel ,location and places to visit deserved a longer stay .The staff are amazing, so helpful, nothing is too much trouble The choice of food for breakfast and evening meal is fantastic.The rooms were immaculate and the views of the river exceptional from our room on the 19th floor. There were also plenty of amenities for guests. There is also a courtesy bus available to China Town etc. We could go on and on praising the Hotel and staff,they were all so helpful. This includes staff behind the scenes that do such a good job, laundry, domestics,maintenance,chefs etc . We would however just like to name 3 who's names we know",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.11136363636363637,0.4628787878787879,55.56818181818181,46.28787878787879,Amenities,11.136363636363637
Grand Copthorne Waterfront,Couple of days after our cruise,The hotel is old. We had 2 rooms . The rooms are not designed with any comfort in mind . There are only 2 charging plug points both of which not not near the bedside nor conveniently located . One charging plug point is at the floor skirting level no where near a bed or the writing table . So to make coffee one has to keep the kettle on the carpet. The in room dining food is very limited and average. If you r a vegetarian and are staying for 3 nights u have to order the same dish every night if u want to eat in ur room. I ordered for fish cakes and what I got was something which I would get in a supermarket . I think they serve frozen supermarket stuff. My daughter who was down with food poisoning ordered for some ginger tea they said they cudnt brew any tea. Is this really,3 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,-0.005379188712522045,0.3555114638447972,49.7310405643739,35.55114638447972,Value,0.5379188712522045
Grand Copthorne Waterfront,Great Hotel - consistent,"I have stayed at Grand Copthorne waterfront many times ... the break at is really exceptional with choices .. rooms are good size, clean and extremely comfortable, Housekeeping is really average and can be improved a lot, staff are really friendly and very helpful, reception is good but maybe geared up for more tour groups - would have liked them to be more welcoming rather than give you the impression that they are doing you a favour checking you in... door staff and concierge are really brilliant always across all my stays .. make you feel so welcome and special.... the head chef at Grissini .. what can I say .. wov !!!",4 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.5159923735119047,0.6669642857142857,75.79961867559524,66.69642857142857,Services,51.599237351190474
Grand Copthorne Waterfront,A good hotel,Stayed here for three nights in deluxe club room was well price with good amenities and lounge checking The room Was spacious and well appointed with free drinks in room non alcoholic and two laundry pieces a day Plenty of eating places on the river walk service good and concierge helpful A pleasant find in a hotel with good amenities and breakfast was good a wonderful stay Take bum boat ride,5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.587037037037037,0.7296296296296296,79.35185185185185,72.96296296296296,Amenities,58.7037037037037
Grand Copthorne Waterfront,Excellent Service Delivery,"The ClubRoom option is well worth it. The only negative is that unruly children of bad parents run around, sticking their fingers in the food and generally spoiling the ambience. A no under 16 years restriction should be made! Otherwise this is a well run hotel and staff are always warm, helpful and friendly.",4 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.04821428571428573,0.5380952380952381,52.41071428571429,53.80952380952381,Value,4.821428571428573
Grand Copthorne Waterfront,Good help,"I have problem with view of my room, fortunately Ted. Meredith.Shino & Bruno is willing to shortly help me to change the room to new one with upgrade. Thank you for your help and appreciate all the things",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.1965909090909091,0.5511363636363636,59.82954545454545,55.11363636363637,Cleaniness,19.65909090909091
Grand Copthorne Waterfront,Mrs Carol Cowlishaw,"Fabulous hotel located on the Waterfront, with fabulous views of downtown Singapore. The staff were welcoming, efficient and made our stay very special for us, especially Ted (who couldn't do enough for us) and Meredith. The breakfast area was very busy, due to the Chinese New Year, but the tables were cleared quickly, and the robotic omelette maker helped to reduce the queues. It's a great area to have a relaxing drink on Robertson Quay, and is walking distance to Clarke's Quay. Perfect. We would recommend and will definitely stay there again on our next visit.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.22926551226551223,0.5608268398268398,61.46327561327561,56.08268398268398,Location,22.926551226551222
Grand Copthorne Waterfront,Nice service and clean hotel.,"I went to there with my family. All staffs really friendly and good hospitality. The view from our room, really good view, we can see fire works! And everywhere clean and well organized. We can go to center from this hotel just 10min by taxi. Thank you very much for excellent service!!!",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.49666666666666665,0.5371428571428573,74.83333333333333,53.71428571428572,Services,49.666666666666664
Grand Copthorne Waterfront,What a great pleasure!,"The hotel is located right on the Singapore river bank in one of its best places. The view is spectacular even from a relatively low floor, but it is recommended to book a club room that comes automatically on one of the upper floors. The biggest perk besides the room itself is the club lounge on the 29th floor with the best views imaginable and with free afternoon tea and snacks, and cocktails in the evenings. Also breakfast on the upper floor makes the day start way better. Wafa, Jacob and the rest of the crew in the lounge are always so attentive! All in all a great experience. And one last thing, next to the hotel a family of otters has established it's territory. A very rare and unique sight to behold! Just please don't feed or interrupt them in anyway.",5 out of 5,January 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.396297619047619,0.4901587301587301,69.81488095238095,49.01587301587301,Location,39.6297619047619
Grand Copthorne Waterfront,Honeymoon stay,"We had a wonderful room with an excellent view of Singapore city and the river. Room was spacious and clean. Staff were always willing to assist. Special cudos to Ted, Meredith, Shina, and Bruno for the wonderful honeymoon surprise that awaited us when we first checked into our room. Thank you!!",5 out of 5,February 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.6234906462585034,0.7649659863945578,81.17453231292518,76.49659863945578,Services,62.34906462585034
Grand Copthorne Waterfront,Another great stay and fantastic service with smiling faces.,Well this hotel certainly does not rest on its past performances and our stay again was first class. Thank-you Shirley and your team in the club lounge for for making this stay pleasurable and comfortable - exceptional and no different from our past visits. Looking forward to our next meeting and we sincerely hope all of the staff are safe and well at this very challenging time.,5 out of 5,February 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.2437229437229437,0.5277056277056278,62.18614718614719,52.770562770562776,General,24.37229437229437
Grand Copthorne Waterfront,Excellent location,Stayed at this wonderful hotel on the way to and on the way back from New Zealand in February. Arrived early on the first stay off the overnight flight from the UK. The reception staff couldn’t have been more accommodating in allowing us to have our room straight away so that we could shower & change before going out exploring. On both stays our spacious room had lovely views across the Singapore river. The hotel is very well situated on Robertson Quay with a bridge behind the hotel leading across the river to all the restaurants & cafes on the Quayside. There was a regular shuttle to take us to the nearest MRT station or to Orchard Road. All of the staff at the hotel were very welcoming & helpful. Would definitely recommend staying here when visiting Singapore,5 out of 5,February 2020,5.0 of 5 stars,#82 of 372 hotels in Singapore,0.2066433566433567,0.4319078357539896,60.33216783216784,43.19078357539896,Location,20.66433566433567
